Election Type,Name Raw,Office,Party,State Abbr,State County,State Name,County,State FIPS,County FIPS,Precinct,Jurisdiction,Votes
general,Over Votes and Under Votes,President,,OR,OR | BENTON,Oregon,Benton,41,41003,4100308 - Corvallis EIGHT,08 - Corvallis EIGHT,69
general,Over Votes and Under Votes,President,,OR,OR | BENTON,Oregon,Benton,41,41003,4100309 - Corvallis NINE,09 - Corvallis NINE,58
general,Over Votes and Under Votes,President,,OR,OR | BENTON,Oregon,Benton,41,41003,4100310 - Philomath,10 - Philomath,54
general,Over Votes and Under Votes,President,,OR,OR | BENTON,Oregon,Benton,41,41003,4100312 - Adair Village,12 - Adair Village,8
general,Over Votes and Under Votes,President,,OR,OR | BENTON,Oregon,Benton,41,41003,4100313 - Monroe,13 - Monroe,3
general,Over Votes and Under Votes,President,,OR,OR | BENTON,Oregon,Benton,41,41003,4100314 - Alsea School,14 - Alsea School,9
general,Over Votes and Under Votes,President,,OR,OR | BENTON,Oregon,Benton,41,41003,4100315 - Northwest,15 - Northwest,36
general,Over Votes and Under Votes,President,,OR,OR | BENTON,Oregon,Benton,41,41003,4100316 - Corvallis Rural,16 - Corvallis Rural,54
general,Over Votes and Under Votes,President,,OR,OR | BENTON,Oregon,Benton,41,41003,4100317 - North 509J,17 - North 509J,10
general,Over Votes and Under Votes,President,,OR,OR | BENTON,Oregon,Benton,41,41003,4100318 - Albany Rural,18 - Albany Rural,29
general,Over Votes and Under Votes,President,,OR,OR | BENTON,Oregon,Benton,41,41003,4100319 - South 509J,19 - South 509J,12
general,Over Votes and Under Votes,President,,OR,OR | BENTON,Oregon,Benton,41,41003,4100320 - Monroe Rural,20 - Monroe Rural,25
general,Over Votes and Under Votes,President,,OR,OR | BENTON,Oregon,Benton,41,41003,4100321 - Philomath Rural,21 - Philomath Rural,5
general,Over Votes and Under Votes,President,,OR,OR | BENTON,Oregon,Benton,41,41003,4100322 - Adair Rural,22 - Adair Rural,13
general,Over Votes and Under Votes,President,,OR,OR | BENTON,Oregon,Benton,41,41003,4100323 - Highway 20,23 - Highway 20,7
general,Over Votes and Under Votes,President,,OR,OR | BENTON,Oregon,Benton,41,41003,4100324 - N Albany N,24 - N Albany N,61
general,Over Votes and Under Votes,President,,OR,OR | BENTON,Oregon,Benton,41,41003,4100325 - N Albany S,25 - N Albany S,49
general,Donald J Trump,President,REP,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,410052,2,1145
general,Donald J Trump,President,REP,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,410053,3,879
general,Donald J Trump,President,REP,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,410054,4,25
general,Donald J Trump,President,REP,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,410055,5,1534
general,Donald J Trump,President,REP,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,410056,6,1151
general,Donald J Trump,President,REP,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,410057,7,1129
general,Donald J Trump,President,REP,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100510,10,17
general,Donald J Trump,President,REP,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100531,31,783
general,Donald J Trump,President,REP,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100532,32,778
general,Donald J Trump,President,REP,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100533,33,782
general,Donald J Trump,President,REP,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100551,51,578
general,Donald J Trump,President,REP,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100552,52,718
general,Donald J Trump,President,REP,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100553,53,640
general,Donald J Trump,President,REP,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100554,54,565
general,Donald J Trump,President,REP,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100555,55,748
general,Donald J Trump,President,REP,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100570,70,1
general,Donald J Trump,President,REP,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100571,71,34
general,Donald J Trump,President,REP,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100572,72,33
general,Donald J Trump,President,REP,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100573,73,53
general,Donald J Trump,President,REP,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100574,74,28
general,Hillary Clinton,President,DEM,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,410051,1,1663
general,Hillary Clinton,President,DEM,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,410052,2,1400
general,Hillary Clinton,President,DEM,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,410053,3,954
general,Hillary Clinton,President,DEM,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,410054,4,19
general,Hillary Clinton,President,DEM,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,410055,5,1617
general,Hillary Clinton,President,DEM,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,410056,6,1010
general,Hillary Clinton,President,DEM,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,410057,7,1102
general,Hillary Clinton,President,DEM,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100510,10,4
general,Hillary Clinton,President,DEM,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100531,31,927
general,Hillary Clinton,President,DEM,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100532,32,992
general,Hillary Clinton,President,DEM,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100533,33,980
general,Hillary Clinton,President,DEM,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100551,51,1594
general,Hillary Clinton,President,DEM,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100552,52,1578
general,Hillary Clinton,President,DEM,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100553,53,1186
general,Hillary Clinton,President,DEM,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100554,54,1304
general,Hillary Clinton,President,DEM,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100555,55,1230
general,Hillary Clinton,President,DEM,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100570,70,2
general,Hillary Clinton,President,DEM,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100571,71,100
general,Hillary Clinton,President,DEM,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100572,72,51
general,Hillary Clinton,President,DEM,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100573,73,87
general,Hillary Clinton,President,DEM,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100574,74,24
general,Jill Stein,President,PGP,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,410051,1,78
general,Jill Stein,President,PGP,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,410052,2,80
general,Jill Stein,President,PGP,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,410053,3,51
general,Jill Stein,President,PGP,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,410054,4,0
general,Jill Stein,President,PGP,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,410055,5,82
general,Jill Stein,President,PGP,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,410056,6,36
general,Jill Stein,President,PGP,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,410057,7,38
general,Jill Stein,President,PGP,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100510,10,0
general,Jill Stein,President,PGP,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100531,31,36
general,Jill Stein,President,PGP,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100532,32,66
general,Jill Stein,President,PGP,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100533,33,20
general,Jill Stein,President,PGP,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100551,51,100
general,Jill Stein,President,PGP,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100552,52,81
general,Jill Stein,President,PGP,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100553,53,57
general,Jill Stein,President,PGP,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100554,54,66
general,Jill Stein,President,PGP,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100555,55,64
general,Jill Stein,President,PGP,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100570,70,0
general,Jill Stein,President,PGP,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100571,71,1
general,Jill Stein,President,PGP,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100572,72,2
general,Jill Stein,President,PGP,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100573,73,4
general,Jill Stein,President,PGP,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100574,74,1
general,Gary Johnson,President,LBT,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,410051,1,203
general,Gary Johnson,President,LBT,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,410052,2,160
general,Gary Johnson,President,LBT,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,410053,3,111
general,Gary Johnson,President,LBT,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,410054,4,0
general,Gary Johnson,President,LBT,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,410055,5,222
general,Gary Johnson,President,LBT,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,410056,6,155
general,Gary Johnson,President,LBT,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,410057,7,180
general,Gary Johnson,President,LBT,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100510,10,2
general,Gary Johnson,President,LBT,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100531,31,121
general,Gary Johnson,President,LBT,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100532,32,121
general,Gary Johnson,President,LBT,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100533,33,111
general,Gary Johnson,President,LBT,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100551,51,96
general,Gary Johnson,President,LBT,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100552,52,125
general,Gary Johnson,President,LBT,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100553,53,96
general,Gary Johnson,President,LBT,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100554,54,101
general,Gary Johnson,President,LBT,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100555,55,128
general,Gary Johnson,President,LBT,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100570,70,0
general,Gary Johnson,President,LBT,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100571,71,6
general,Gary Johnson,President,LBT,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100572,72,3
general,Gary Johnson,President,LBT,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100573,73,11
general,Gary Johnson,President,LBT,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100574,74,4
general,Over Votes and Under Votes,President,,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,410051,1,2
general,Over Votes and Under Votes,President,,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,410052,2,0
general,Over Votes and Under Votes,President,,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,410053,3,2
general,Over Votes and Under Votes,President,,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,410054,4,0
general,Over Votes and Under Votes,President,,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,410055,5,0
general,Over Votes and Under Votes,President,,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,410056,6,0
general,Over Votes and Under Votes,President,,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,410057,7,2
general,Over Votes and Under Votes,President,,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100510,10,0
general,Over Votes and Under Votes,President,,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100531,31,2
general,Over Votes and Under Votes,President,,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100532,32,2
general,Over Votes and Under Votes,President,,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100533,33,2
general,Over Votes and Under Votes,President,,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100551,51,0
general,Over Votes and Under Votes,President,,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100552,52,0
general,Over Votes and Under Votes,President,,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100553,53,3
general,Over Votes and Under Votes,President,,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100554,54,1
general,Over Votes and Under Votes,President,,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100555,55,0
general,Over Votes and Under Votes,President,,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100570,70,0
general,Over Votes and Under Votes,President,,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100571,71,0
general,Over Votes and Under Votes,President,,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100572,72,0
general,Over Votes and Under Votes,President,,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100573,73,0
general,Over Votes and Under Votes,President,,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100574,74,0
general,Over Votes and Under Votes,President,,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,410051,1,61
general,Over Votes and Under Votes,President,,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,410052,2,50
general,Over Votes and Under Votes,President,,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,410053,3,37
general,Over Votes and Under Votes,President,,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,410054,4,0
general,Over Votes and Under Votes,President,,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,410055,5,69
general,Over Votes and Under Votes,President,,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,410056,6,45
general,Over Votes and Under Votes,President,,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,410057,7,51
general,Over Votes and Under Votes,President,,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100510,10,3
general,Over Votes and Under Votes,President,,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100531,31,39
general,Over Votes and Under Votes,President,,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100532,32,35
general,Over Votes and Under Votes,President,,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100533,33,36
general,Over Votes and Under Votes,President,,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100551,51,26
general,Over Votes and Under Votes,President,,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100552,52,31
general,Over Votes and Under Votes,President,,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100553,53,27
general,Over Votes and Under Votes,President,,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100554,54,30
general,Over Votes and Under Votes,President,,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100555,55,31
general,Over Votes and Under Votes,President,,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100570,70,0
general,Over Votes and Under Votes,President,,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100571,71,2
general,Over Votes and Under Votes,President,,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100572,72,1
general,Over Votes and Under Votes,President,,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100573,73,3
general,Over Votes and Under Votes,President,,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100574,74,5
general,Write-ins,President,,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,410051,1,158
general,Write-ins,President,,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,410052,2,148
general,Write-ins,President,,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,410053,3,113
general,Write-ins,President,,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,410054,4,0
general,Write-ins,President,,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,410055,5,170
general,Write-ins,President,,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,410056,6,127
general,Write-ins,President,,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,410057,7,111
general,Write-ins,President,,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100510,10,0
general,Write-ins,President,,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100531,31,87
general,Write-ins,President,,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100532,32,82
general,Write-ins,President,,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100533,33,91
general,Write-ins,President,,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100551,51,93
general,Write-ins,President,,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100552,52,83
general,Write-ins,President,,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100553,53,90
general,Write-ins,President,,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100554,54,84
general,Write-ins,President,,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100555,55,82
general,Write-ins,President,,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100570,70,1
general,Write-ins,President,,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100571,71,8
general,Write-ins,President,,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100572,72,6
general,Write-ins,President,,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100573,73,7
general,Write-ins,President,,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,4100574,74,0
general,Donald J Trump,President,REP,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,41005100,100,176
general,Donald J Trump,President,REP,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,41005101,101,1931
general,Donald J Trump,President,REP,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,41005102,102,162
general,Donald J Trump,President,REP,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,41005103,103,1276
general,Donald J Trump,President,REP,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,41005104,104,1
general,Donald J Trump,President,REP,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,41005105,105,389
general,Donald J Trump,President,REP,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,41005106,106,793
general,Donald J Trump,President,REP,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,41005107,107,1327
general,Donald J Trump,President,REP,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,41005108,108,1207
general,Donald J Trump,President,REP,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,41005111,111,2121
general,Donald J Trump,President,REP,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,41005122,122,1369
general,Donald J Trump,President,REP,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,41005124,124,1062
general,Donald J Trump,President,REP,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,41005125,125,1515
general,Donald J Trump,President,REP,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,41005130,130,935
general,Donald J Trump,President,REP,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,41005131,131,991
general,Donald J Trump,President,REP,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,41005132,132,713
general,Donald J Trump,President,REP,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,41005133,133,1042
general,Donald J Trump,President,REP,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,41005134,134,659
general,Donald J Trump,President,REP,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,41005135,135,779
general,Donald J Trump,President,REP,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,41005151,151,635
general,Donald J Trump,President,REP,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,41005152,152,723
general,Hillary Clinton,President,DEM,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,41005100,100,161
general,Hillary Clinton,President,DEM,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,41005101,101,2450
general,Hillary Clinton,President,DEM,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,41005102,102,240
general,Hillary Clinton,President,DEM,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,41005103,103,1402
general,Hillary Clinton,President,DEM,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,41005104,104,2
general,Hillary Clinton,President,DEM,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,41005105,105,453
general,Hillary Clinton,President,DEM,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,41005106,106,510
general,Hillary Clinton,President,DEM,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,41005107,107,915
general,Hillary Clinton,President,DEM,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,41005108,108,818
general,Hillary Clinton,President,DEM,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,41005111,111,1005
general,Hillary Clinton,President,DEM,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,41005122,122,1136
general,Hillary Clinton,President,DEM,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,41005124,124,870
general,Hillary Clinton,President,DEM,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,41005125,125,1206
general,Hillary Clinton,President,DEM,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,41005130,130,1358
general,Hillary Clinton,President,DEM,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,41005131,131,1476
general,Hillary Clinton,President,DEM,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,41005132,132,1257
general,Hillary Clinton,President,DEM,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,41005133,133,2030
general,Hillary Clinton,President,DEM,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,41005134,134,1413
general,Hillary Clinton,President,DEM,OR,OR | CLACKAMAS,Oregon,Clackamas,41,41005,41005135,135,1467
